date	close
1513830545.11	1053.00
1513830550.77	1052.00
1513830556.42	1052.00
1513830562.08	1052.00
1513830567.73	1052.00
1513830573.38	1052.00
1513830579.04	1053.00
1513830584.68	1052.00
1513830590.34	1052.00
1513830595.99	1052.00
1513830601.65	1052.00
1513830607.29	1053.00
1513830612.94	1052.00
1513830618.6	1052.00
1513830624.25	1052.00
1513830629.91	1053.00
1513830643.47	1052.00
1513830664.94	1052.00
1513830670.6	1070.00
1513830676.25	1080.00
1513830681.91	1079.00
1513830687.55	1079.00
1513830693.21	1080.00
1513830698.86	1079.00
1513830704.52	1079.00
1513830710.16	1080.00
1513830715.82	1079.00
1513830721.47	1080.00
1513830727.13	1080.00
1513830732.79	1079.00
1513830738.43	1079.00
1513830744.08	1079.00
1513830749.74	1079.00
1513830755.39	1079.00
1513830761.05	1080.00
1513830766.69	1079.00
1513830772.35	1079.00
1513830779.2	1080.00
1513830784.78	1080.00
1513830790.43	1080.00
1513830796.09	1080.00
1513830800.61	1080.00
1513830861.66	1079.00
1513830922.71	1080.00
1513830983.74	1080.00
1513831044.79	1079.00
1513831105.84	1080.00
1513831166.89	1080.00
1513831227.92	1080.00
1513831288.97	1080.00
1513831350.02	1080.00
1513831411.07	1080.00
1513831472.15	1079.00
1513831533.16	1080.00
1513831594.21	1080.00
1513831655.26	1080.00
1513831716.32	1080.00
1513831777.37	1080.00
1513831838.41	1080.00
1513831899.46	1080.00
1513831960.51	1079.00
1513832021.54	1080.00
1513832082.59	1080.00
1513832143.63	1079.00
1513832204.68	1079.00
1513832265.72	1080.00
1513832326.76	1080.00
1513832387.79	1080.00
1513832448.83	1080.00
1513832509.88	1079.00
1513832570.93	1079.00
1513832631.97	1080.00
1513832693.02	1080.00
1513832754.06	1079.00
1513832815.09	1079.00
1513832876.15	1079.00
1513832937.2	1080.00
1513832998.24	1080.00
1513833059.29	1079.00
1513833120.35	1079.00
1513833181.39	1079.00
1513833242.44	1080.00
1513833303.49	1079.00
1513833364.53	1080.00
1513833425.58	1080.00
1513833486.61	1079.00
1513833547.67	1079.00
1513833608.72	1079.00
1513833669.77	1079.00
1513833730.81	1079.00
1513833791.86	1079.00
1513833852.91	1079.00
1513833913.96	1079.00
1513833974.99	1079.00
1513834036.04	1079.00
1513834097.08	1078.00
1513834158.14	1079.00
1513834219.16	1078.00
1513834280.2	1078.00
1513834341.23	1078.00
1513834402.28	1078.00
1513834463.33	1078.00
1513834524.35	1078.00
1513834585.4	1078.00
1513834646.44	1078.00
1513834707.49	1078.00
1513834768.52	1078.00
1513834829.57	1078.00
1513834890.6	1078.00
1513834951.64	1078.00
1513835012.69	1078.00
1513835073.72	1077.00
1513835134.76	1077.00
1513835195.81	1077.00
1513835256.85	1077.00
1513835317.89	1077.00
1513835378.93	1077.00
1513835439.98	1077.00
1513835501.03	1077.00
1513835562.07	1076.00
1513835623.12	1076.00
1513835684.16	1076.00
1513835745.19	1076.00
1513835806.23	1076.00
1513835867.28	1076.00
1513835928.31	1076.00
1513835989.36	1075.00
1513836050.39	1075.00
1513836111.44	1076.00
1513836172.49	1075.00
1513836233.53	1075.00
1513836294.56	1075.00
1513836355.61	1075.00
1513836416.65	1075.00
1513836477.7	1075.00
1513836538.74	1075.00
1513836599.79	1075.00
1513836660.82	1075.00
1513836721.87	1074.00
1513836782.9	1074.00
1513836843.94	1074.00
1513836904.99	1074.00
1513836966.04	1073.00
1513837027.08	1073.00
1513837088.11	1074.00
1513837149.16	1074.00
1513837210.2	1073.00
1513837271.23	1073.00
1513837332.28	1073.00
1513837393.33	1074.00
1513837454.37	1073.00
1513837515.41	1073.00
1513837576.45	1073.00
1513837637.5	1073.00
1513837698.53	1073.00
1513837759.57	1073.00
1513837820.61	1072.00
1513837881.64	1072.00
1513837942.68	1072.00
1513838003.72	1071.00
1513838064.76	1072.00
1513838125.81	1072.00
1513838186.84	1071.00
1513838247.88	1071.00
1513838308.91	1071.00
1513838369.96	1071.00
1513838431.01	1070.00
1513838492.05	1071.00
1513838553.1	1071.00
1513838614.13	1070.00
1513838675.18	1071.00
1513838736.21	1071.00
1513838797.25	1071.00
1513838858.3	1070.00
1513838919.34	1070.00
1513838980.39	1069.00
1513839041.42	1069.00
1513839102.46	1069.00
1513839163.51	1069.00
1513839224.54	1069.00
1513839285.58	1069.00
1513839346.63	1068.00
1513839407.66	1068.00
1513839468.71	1068.00
1513839529.74	1068.00
1513839590.78	1068.00
1513839651.81	1068.00
1513839712.86	1068.00
1513839773.89	1068.00
1513839834.93	1067.00
1513839895.96	1067.00
1513839957.01	1067.00
1513840018.04	1067.00
1513840079.09	1067.00
1513840140.12	1066.00
1513840201.17	1067.00
1513840262.21	1066.00
1513840323.24	1066.00
1513840384.29	1066.00
1513840445.32	1066.00
1513840506.35	1066.00
1513840567.4	1066.00
1513840628.43	1066.00
1513840689.47	1066.00
1513840750.5	1066.00
1513840811.54	1066.00
1513840872.58	1066.00
1513840933.63	1066.00
1513840994.67	1066.00
1513841055.7	1066.00
1513841116.74	1066.00
1513841177.79	1066.00
1513841238.83	1066.00
1513841299.86	1066.00
1513841360.91	1066.00
1513841421.94	1066.00
1513841482.97	1066.00
1513841544.01	1066.00
